"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 7000"
"MaxRank: 7688"
"NStudiesReturned: 654"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
7163,"Completed","The objective of this study is to collect wound exudate (fluid) swab samples from Subjects who have wounds that show clinical signs of infection, as well as from Subjects who have wounds that do not show clinical signs of infection. Swab samples will be collected from acute and chronic wounds of different etiologies and these will be analysed for bacteria types and markers of infection.","Chronic Wounds With Different Etiologies","Accepts Healthy Volunteers","Observational","December 2012","December 2012","Swabs","Other",,"All",,"18 Years",,,"United States",,"135",,
7164,"Unknown status","Sepsis contributes to nearly 20% of all hospital deaths and is the leading cause of death on non-coronary intensive care units. Contamination of the patient environment is common with organisms such as MRSA, VRE and C.difficile remaining viable for days or weeks on a variety materials and surfaces. Up to 90% of patient notes and charts on critical care may be contaminated with potential pathogens including MRSA and it has been shown that healthcare workers may contaminate hospital paperwork with organisms originating from patients. Cellomed is a triclosan based laminate which has been shown to possess antimicrobial activity against MRSA, E.Coli, Enterococcus, Stenotrophomonas and Klebsiella. The study presented for consideration aims to compare levels of contamination between critical care observation charts coated with either a 'standard' matt or antimicrobial Cellomed laminate. It is proposed that paperwork laminated with Cellomed may exhibit reduced levels of contamination and decrease the potential for cross infection on critical care and potentially other areas of the hospital in which clinical paperwork is handled.","Cross Infection|Infection Control","No","Interventional","February 2011","March 2011","Swabbing of observation chart","Other","Not Applicable","All",,"16 Years","Prevention","Single Group Assignment","United Kingdom","Randomized","200",,
7165,"Completed","Dialysis catheters are sites of bacterial proliferation. The purpose of this study is to determine whether or not the use of Taurolock (a catheter lock solution) can prevent bacterial peritonitis in patients undergoing peritoneal dialysis.","Peritonitis|Catheter-related Infections|Renal Insufficiency","No","Interventional","July 2010","December 2015","Taurolock|Placebo","Device|Other","Not Applicable","All",,"18 Years","Prevention","Parallel Assignment","France|France|France|France|France|France|France|France|France|France|France|France|France|France|French Polynesia","Randomized","150",,
7166,"Completed","To demonstrate a reduction of debris in knee synovial fluid as demonstrated by WBC cell counts before and after irrigation with Bactisure Wound Lavage.","Infection of Total Knee Joint Prosthesis","No","Observational","July 1, 2017","March 22, 2019","Bactisure","Device",,"All",,"18 Years",,,"United States|United States|United States|United States|United States",,"40",,
7167,"Recruiting","The emergence of SARS-CoV-2 is currently engaging and consuming most of resources of efficient healthcare systems in Europe, and several hospitals are currently experiencing a shortage of ICU beds for critically-ill patients with SARS-CoV-2 pneumonia.||A risk stratification based on clinical, radiological and laboratory parameters seems necessary in order to better identify those patients who may need ICU admission and/or those who may benefit from a prompt antiviral therapy","SARS-CoV-2 Pneumonia","No","Observational","March 20, 2020","May 31, 2020",,,,"All","99 Years","18 Years",,,"Italy",,"350",,
7168,"Recruiting","At Rigshospitalet, Denmark, we will examine the immune function of solid organ transplant recipients before and at several timepoints after transplantation as well as the clinical outcome, especially the risk of infections complications and graft rejections.||The immune function will be assessed with a complete immunological profiling consisting of immune phenotype (flow cytometry), immune function (TruCulture®) and circulating biomarkers.||The study aims to generate prediction models of patients at excess risk of poor clinical outcome, with the ultimate intent to propose personalized immunosuppressive regimes to be tested in future randomized clinical trials.","Transplant",,"Observational","April 1, 2018","April 1, 2025","solid organ transplantation","Other",,"All",,"18 Years",,,"Denmark",,"600",,
7169,"Unknown status","The Bone-Anchored Hearing Aid (Baha) system consists of an implanted part and sound processor. The system provides a hearing solution for a subgroup of patients who cannot sufficiently profit from conventional hearing aids. Disadvantageous are its high rate (up to 40%) of associated peri-implant dermatitis. This research project is part of an attempt to reduce the amount of peri-implant dermatitis. Besides an attempt of Holgers to identify the skin flora in relation to infection around the abutment using a standard culture which yielded limited and no clinically relevant results, little is known about the microbiome on the abutment or its interaction with the commensal skin flora. Moreover, conventional cultures are not very sensitive in identifying bacteria. In 2010, Budding et al. introduced IS-pro. Is-pro is a novel 16S-23S rDNA interspace (IS)- region-based profiling method. This technology was devised to enable high-throughput molecular fingerprinting of microbioma. Since IS-pro is quick and relatively inexpensive, these environments can also be monitored over time by repeating the test. This paves the way for researching the microbiome on the abutment and it could enable clinically objective follow up of treatments in vivo using the human as a host. This technique allows researchers to even discover unknown, previously unidentified bacteria. Additionally, Scanning Electron Microscopy will be used to assess the spatial distribution and composition of bacteria on the abutment. The first step, using these techniques, is to determine the bacteria which inhabit the abutment also in relation to the surrounding skin. Additionally, the relationship with skin-implant infections and the effect of treatments will be monitored. Depending on these primary scientific results, a subsequent study will be devised to study (experimental) treatments in a randomized, controlled fashion.||Objectives of the study:||To identify the bacterial flora on the abutment in a phylum/species classification.|To assess the relationships between the commensal skin flora and the flora on the abutment and to study if clinical signs of peri-implant skin infection and subsequent treatment are associated with a change in bacterial composition.|To assess if there exists a relationship between skin hygiene and the transient skin flora.","Peri-implant Dermatitis","No","Observational","February 2014","February 2016",,,,"All",,"18 Years",,,"Netherlands",,"25",,
7170,"Completed","The necessity of Hand hygiene (HH) before donning non-sterile gloves is unknown. Furthermore, because of the additional time required to cleanse hands and then don gloves, as well as the cumbersome nature of applying gloves to recently washed hands, this practice leads to non-compliance with both HH and glove use - placing patients at risk. In a pilot study, the investigators performed a randomized trial of 230 healthcare workers and demonstrated no difference in total bacterial colony counts or identification of pathogenic bacteria from the gloves of persons who either performed HH or did not perform HH prior to putting on non-sterile gloves. If unnecessary, HH before non-sterile glove use wastes valuable time, which might otherwise be spent engaged in direct patient care. And removing this unnecessary step may lead to increased compliance with infection prevention measures. In Aim A, the investigators will perform a multi-center randomized control trial to evaluate the efficacy of a direct gloving strategy to improve compliance with infection prevention practices. In Aim B, the investigators will perform a nested multi-center validation study, where the gloved hands of healthcare workers will be randomly sampled to determine bacterial contamination of non-sterile gloves after donning.","Hand Hygiene","Accepts Healthy Volunteers","Interventional","January 1, 2016","November 30, 2017","Donning Non-Sterile Gloves without HH","Behavioral","Not Applicable","All",,"18 Years","Prevention","Parallel Assignment","United States|United States|United States","Randomized","14418","0|0","0|0"
7171,"Completed","Primary purpose of the study is to see if rifaximin can improve the balance of bacteria within the gut, which has been shown to improve transplant outcomes. It will also assess whether rifaximin can reduce the risk of infection in blood/marrow transplant (BMT).","Microbial Colonization","No","Interventional","July 18, 2018","September 10, 2021","Rifaximin","Drug","Early Phase 1","All","21 Years","2 Years","Treatment","Single Group Assignment","United States","Non-Randomized","26",,
7172,"Recruiting","Children enrolled in the study will receive either the prebiotic inulin or a placebo for 21 days during the study period. They will start taking the product seven days before transplant starts until 14 days after transplant. Stool will be collected twice weekly until thirty days after transplant or discharge, whichever occurs first. Stool samples will be sampled for metagenomic sequencing to identify the diversity of bacteria within the stool. They will also be analyzed for amount of short-chain fatty acid content (a breakdown product of inulin) as well as for presence of genes that confer antibiotic resistance. From 30 days after transplant until 100 days after transplant, two stool samples will be collected at regularly scheduled follow up appointments (near day 60 and day 100). No product (inulin or placebo) will be given during this time frame. The study period ends 100 days after transplant.","Microbial Colonization","No","Interventional","October 31, 2019","July 2021","Prebiotics|Placebos","Drug|Drug","Not Applicable","All","18 Years","2 Years","Basic Science","Parallel Assignment","United States","Randomized","40",,
7173,"Completed","The investigators will collect daily faecal samples from premature (<32 weeks) infants in the intensive care unit from the day of birth until they are discharged. By using newly developed molecular detection techniques the investigators aim to define more precisely than has ever previously been attempted, all the species of bacteria present in the faeces. This will enable comparison of the pre-morbid and post-morbid intestinal microbiota (all the bacteria in the gut) in premature neonates.","Premature Intestinal Microbiota|Necrotizing Enterocolitis|Late Onset Bloodstream Infection","Accepts Healthy Volunteers","Observational","January 2011","June 2014",,,,"All","32 Weeks",,,,"United Kingdom|United Kingdom|United Kingdom",,"369","30","0"
7174,"Completed","Aim of the study : The primary aim of the investigators study is to highlight the presence of biomarkers (biological indicators of the presence of inflammation or infection) of infectious processes during the systemic inflammatory response (SIRS) allowing, first to discriminate non-infectious inflammation from infectious processes and secondary to determine the microbial pathogen responsive of the infection. For this purpose the investigators will conduct a combinatorial approach of several blood markers including usual markers of inflammation and other blood and cells markers. Expression of small pieces of RNA (miRNA) known to inhibit determined gene expression, will also be analysed in monocytes (a specific group of white blood cells involved in the fist line of defences against microbes.||Study design : For this purpose the investigators will include 300 patients admitted to the intensive care unit with suspicion of infection. Serial blood sample will be take for biological parameters analysis. Efficiency of each single parameters and of different combinations of different markers to determine the presence or absence of infection responsive of clinical inflammation will be studied.","SIRS|Sepsis|Severe Sepsis|Septic Shock","No","Observational","January 1, 2011","June 1, 2013",,,,"All","95 Years","18 Years",,,"France",,"300",,
7175,"Completed","After successful screening diagnosis of cirrhosis and/or acute or chronic liver failure will be made. These patients will undergo detail clinical, biochemical and microbiological examination at baseline. Clinical examination and Biochemical evaluation will be done daily and signs of infection will be noted. Patients will undergo microbiological screening for infection every 48 hours. Patients suspected or diagnosed to be suffering from infections will be treated as per ILBS (Institute of Liver and Biliary Sciences) antibiotic policy. Site and etiology (bacterial and/or fungal) of infections will be noted in all patients at admission in liver specialty ICU (Intensive Care Unit) and during the ICU (Intensive Care Unit) stay. All the patients will be followed until discharge or death in ICU (Intensive Care Unit).","Cirrhosis|Acute Liver Failure|Chronic Liver Failure","No","Observational","June 2013","November 2014",,,,"All","65 Years","18 Years",,,"India",,"522",,
7176,"Completed","Urinary tract infections (UTI) are an important part of infectious diseases. For some patients, those infections are recurrent and have many consequences such as altered quality of life, recurrent symptoms, antibiotics overuse… The primary purpose of this study is to estimate the proportion of patients in Puy-de-Dôme with recurrent urinary tract infections among patients with at least one UTI during 2019. The secondary purposes are : characteristics of patients with recurrent UTI, by sex ; determine predictive factors of recurrent UTI, by sex ; describe bacterial ecology of recurrent UTI and the proportion of multi-resistant bacteria.","Urinary Tract Infections","No","Observational","January 15, 2021","February 2, 2021",,,,"All",,"18 Years",,,"France",,"561",,
7177,"Unknown status","The investigators propose a double-blind randomised placebo-controlled study in naturally occurring influenza virus infections in the community setting to compare the impact of a short course of clarithromycin versus placebo, on the clinical course, viral shedding, immunomodulation, and the antimicrobial resistance pattern of respiratory bacterial carriage of the patients.","Influenza, Human","Accepts Healthy Volunteers","Interventional","June 1, 2019","September 1, 2021","Clarithromycin 250 MG|Placebos","Drug|Drug","Phase 4","All","60 Years","18 Years","Treatment","Parallel Assignment",,"Randomized","100",,
7178,"Recruiting","Infections requiring intravenous antimicrobial therapy are very common events in patients with advanced cancer. Nevertheless, these patients frequently present vascular damages becoming extremely difficult to access and maintain intravenous route for hydration and nutritional support. In this context, the subcutaneous route could be implemented as an alternative route for replacement of fluids, electrolytes and drugs. Few studies have evaluated the possibility of using the subcutaneous route for treatment of infections though.||Patients in palliative care often have infections caused by multidrug resistant bacterial such as beta-lactamase producing bacteria. In this context, we hypothesize Ertapenem subcutaneously is not inferior to the same drug intravenously for the treatment of urinary infections in patients on oncologic palliative care. A non-inferiority clinical trial would be adequate and could provide stronger evidence on the possibility of this alternative route for antibiotic therapy in urinary tract infections, with important advantages such as greater convenience of use.","Urinary Tract Infections","No","Interventional","June 1, 2017","December 2021","Ertapenem","Combination Product","Phase 3","All",,"18 Years","Treatment","Parallel Assignment","Brazil","Randomized","106",,
7179,"Unknown status","This is a randomized controlled single blind prospective study evaluating the efficacy of ocular surface sterilization between three different povidone-iodine preparation techniques prior to intravitreal injection. The primary end point is significant different between median colony-forming units pre- and post-sterilization and injection.","Endophthalmitis|Eye Infections","Accepts Healthy Volunteers","Interventional","March 1, 2018","July 1, 2018","Bacterial Culture Swab","Biological","Not Applicable","All","100 Years","18 Years","Prevention","Parallel Assignment",,"Randomized","30",,
7180,"Unknown status","National, large-scale, standardized, standardized, real-world research;|Prospective, single - arm open, non - interventional, registration, multi - center clinical study;|in the use of cefuroxime axetil dispersible tablets in the hospital, according to the principle of voluntary selection of 200;|registration of the use of cefuroxime axetil dispersion tablets patients;|Target sample size of 100,000 cases;|Exemption from informed consent for ethical review applications;|Antibiotic drug safety re-evaluation of large data.","Infectious Disease","No","Observational","January 2017","November 2019","Cefuroxime Axetil Dispersible Tablets","Drug",,"All",,,,,,,"100000",,
7181,"Unknown status","Implementation of perineural catheters may lead to infection by catheter colonization. Catheters may be colonized by the bacteria present on the skin. This is most often commensal organisms as Staphylococcus or gram negative bacilli. In a large study of 1416 peripheral nerve catheters, 28.7% of catheters were cultured positive. This colonization is most often silent because in the same study only 3% of patients had signs of local inflammation and one psoas abscess was observed (0.07%). The germs are most often coagulase negative staphylococci (61%) and gram negative bacillus (21.6%).","Infection of Catheter Exit Site|Catheter Related Infection","Accepts Healthy Volunteers","Interventional","November 2016","November 2018","perineural catheterization implementation|2% alcoholic chlorhexidine|povidon iodine","Procedure|Drug|Drug","Not Applicable","All",,"18 Years","Screening","Parallel Assignment","France","Randomized","92",,
7182,"Completed","Liver cirrhosis is the 10th most common cause of death in the western world. Infection is the most common precipitant of deterioration of liver function in cirrhosis. Endotoxin, derived from gram-negative organisms in the gut, can enter the circulation due to increased gut permeability and contributes to neutrophil dysfunction, infection risk and mortality in alcoholic cirrhotics. As probiotics decrease gram-negative organisms in the gut and/or decrease gut permeability, the investigators hypothesize that probiotic treatment would restore neutrophil function and prevent infection in alcoholic cirrhosis.||The investigators hypothesize that administration of a probiotic mixture in patients with liver cirrhosis will improve innate immune function through alteration of the gut bacterial flora and gut barrier integrity.||The aim of this randomised, double-blinded placebo-controlled study is to assess whether food supplementation with probiotic mixture improves neutrophil phagocytic capacity in patients with cirrhosis and decreases the incidence of significant infections.||92 patients with alcoholic cirrhosis will be included according to a sample size calculation from preliminary data. Patients will be randomized in two groups: Group 1 receives a probiotic mixture Group 2 receives a similar looking and tasting placebo without bacteria. The recruited patients will be treated for 6 months. Besides routine clinical and laboratory assessments, neutrophil function, toll-like receptor expression, endotoxin levels, bacterial DNA, cytokine levels, albumin oxidation, gut permeability and analysis of gut microflora will be performed. Furthermore nutritional status and quality of life will be assessed.||Primary endpoints will be neutrophil phagocytosis. Secondary endpoints will be significant infection, neutrophil oxidative burst, neutrophil toll-like receptor expression, endotoxin levels, bacterial DNA; cytokine levels, albumin oxidation, gut barrier function and bacterial flora, nutritional status and quality of life.||If our hypothesis holds true, probiotics will provide an easily applicable and cost effective method to improve immune function and to prevent infection in liver cirrhosis. It is possible that this can improve survival of patients with liver cirrhosis.","Liver Cirrhosis","No","Interventional","July 2012","September 2014","Winclove-849|Placebo","Dietary Supplement|Dietary Supplement","Not Applicable","All",,"18 Years","Treatment","Parallel Assignment","Austria","Randomized","92",,
7183,"Completed","The current standard of care to prevent post partum infectious morbidities is to administer antibiotic prophylaxis to all women undergoing a cesarean delivery. The general practice is to administer the antibiotic immediately after the umbilical cord is clamped. This study will compare the incidence of post partum infectious morbidities when the extended spectrum prophylaxis given before the incision time vs. the time of cord clamp.","Infection","Accepts Healthy Volunteers","Interventional","November 2008","November 2009","Antibiotic|Antibiotic","Drug|Drug","Not Applicable","Female","45 Years","18 Years","Prevention","Parallel Assignment","United States","Randomized","400",,"0|0"
7184,"Active, not recruiting","Focusing on patients with diabetes complicated with pulmonary infection, the purpose of this study is: 1) to identify the epidemiology, etiologic spectrum and status of diagnosis and treatment; 2) to develop a symptom score scale , clarify the risk factors and create a precise warning model; 3) to develop a rapid detection of pathogen of lower respiratory infection, to establish clinical pathways of early diagnosis and treatment of diabetes complicated with pulmonary infections (including bacterial, tuberculosis and fungal infections) and then make an application in clinic.","Diabetes Mellitus|Pulmonary Infection","No","Observational","July 10, 2017","December 1, 2021",,,,"All",,,,,"China",,"6000",,
7185,"Terminated","Topical povidone-iodine (PI) is widely used as ocular antiseptic before and after surgery. The standard dose of 5% PI is however, associated with ocular irritation. We therefore want to test if a lower concentration of PI can be similarly efficacious in reducing bacterial growth while reducing ocular irritation.","Eye Infections","No","Interventional","February 8, 2021","April 30, 2021","Povidone-Iodine 0.3%|Povidone-Iodine 5%","Drug|Drug","Phase 4","All",,"50 Years","Prevention","Parallel Assignment","Norway","Randomized","150",,
7186,"Completed","The investigators intend to investigate whether the rise in childhood obesity is caused by the loss of recurrent and chronic infections in modern, industrialized society, beginning in utero and extending through early childhood. The investigators will also examine whether the antimicrobial triclosan, present in numerous cleaning and hygiene products, decreases the incidence of infection within a household.","Bacterial, Viral and Other Infectious Agents","Accepts Healthy Volunteers","Observational","November 17, 2011","December 1, 2019","Removal of triclosan-containing cleaning products from household.","Other",,"Female",,"18 Years",,,"United States",,"361",,
7187,"Unknown status","100 chronic wounds asymptomatic for infection that test positive for bacterial protease activity (BPA) on initial screening (approx 250 wounds in total to be tested) will be randomized to intervention or control. 50 patients will receive intervention (silver antimicrobial dressing) in addition to standard care and 50 will receive standard care only (control). Wound healing at 12 weeks will be compared in addition to costs, patient quality of life, referrals to secondary care, surgical interventions, rates of infection and antibiotic use.","Chronic Wounds","No","Interventional","July 30, 2018","February 29, 2020","Silver antimicrobial dressing|Standard care","Device|Device","Not Applicable","All",,"18 Years","Diagnostic","Parallel Assignment","United Kingdom","Randomized","144",,
7188,"Completed","The purpose of this study is to assess the safety and efficacy of intravenous administration Moxifloxacin (BAY 12-8039) compared to intravenous ceftriaxone and metronidazole for the treatment of patients with complicated intra abdominal infections. In view of the fact that intra abdominal infections are typically polymicrobial and are often treated empirically, the selected antibacterial agent must cover the likely spectrum of bacterial pathogens. Combination antibiotics therapy has been widely used with great success.","Infection, Intra-abdominal","No","Interventional","October 2005","January 2007","Avelox (Moxifloxacin, BAY12-8039)|Ceftriaxone + Metronidazole","Drug|Drug","Phase 3","All",,"18 Years","Treatment","Parallel Assignment","China|China|China|China|China|China|China|China|China|China|China|China|Hong Kong|Hong Kong|Indonesia|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Malaysia|Malaysia|Taiwan|Taiwan|Taiwan","Randomized","364",,
7189,"Completed","Primary Objectives:||The primary objective of the study is to evaluate clinical efficacy i.e. to show that with respect to clinical cure rate, Ketek® (telithromycin) in the treatment of community acquired respiratory tract infections: community acquired pneumonia (CAP), acute bacterial exacerbation of chronic bronchitis (AECB) and acute sinusitis (AS), in outpatients.||Secondary Objectives:||The secondary objectives are to:||Further assess the efficacy of Ketek® (telithromycin) by considering the rate at which additional antibacterials were prescribed to treat the primary infection; the rate of hospitalisation due to a complication of the primary infection and assessment of bacteriological data, chest X-ray and sinus X-ray if available.|Evaluate safety of Ketek® (telithromycin) through Adverse Event (AE) and Serious Adverse Event (SAE) reporting","Respiratory Tract Infections","No","Interventional","February 2005","December 2005","telithromycin","Drug","Phase 4","All",,"18 Years","Treatment","Single Group Assignment",,"Non-Randomized",,,
7190,"Completed","The investigators conducted the study in 4 teaching hospitals and 2 non-teaching hospitals of Shaanxi Province. Surgeons, clinical pharmacists and nurses took part in patient collection, information registration, protocol performance.||The investigators recruited 1200 patients with inguinal hernia undergoing inguinal hernioplasty in the six hospitals from January 2010 to July 2011. The patients were randomly allocated into control group, cefazolin group and levofloxacin group, with digital meter method , 400 in each group. The data such as age, sex, case number, length of hospital stay, antibiotic usage, post-operative infection, infection site, bacterial culture were filled in self-designed forms on computer.","INFECTION","No","Observational","January 2010","November 2011",,,,"All","18 Years","16 Years",,,,,"1200",,
7191,"Active, not recruiting","This is a prospective, randomized, double-blinded, single site study examining the impact of a biofilm-based treatment of chronic wounds of the lower extremity. 200 subjects will be enrolled in this study. Benzalkonium solution wound irrigation and Benzalkonium wound gel will be compared to standard of care wound preparation and dressing (NS wound irrigation and hydrocolloid gel) following local debridement. Wounds will be assessed maximum of 12 weeks with a minimum of 4 follow up visits. Patients will be recruited from the general wound clinic population. No enticement will be offered and participation will be completely voluntary. At enrollment and at each follow up visit the wound will be assessed for size (length, width, and depth), signs of infection or irritation, qualitative and quantitative cultures will be taken before and after debridement, patients will be assessed for compliance to the treatment protocol, satisfaction with their treatment, any adverse effects of the treatment, and hospitalizations since last assessment. It is anticipated that enrollment and completion of the study will take 1 year.","Wound Infection","No","Interventional","November 19, 2018","February 14, 2020","Benzalkonium Gel|standard of care topical gel|Debridement|benzalkonium irrigation|Saline Irrigation (SOC Irrigation)","Drug|Other|Procedure|Drug|Other","Phase 4","All","99 Years","18 Years","Treatment","Parallel Assignment","United States","Randomized","11",,
7192,"Unknown status","The human metapneumovirus (hMPV) was first described in 2001. It belongs to the paramyxovirus family and is genetically close to the Respiratory Syncytial Virus (RSV). hMPV has a seasonal epidemic pattern, between January to April. Clinical symptoms of hMPV infection include influenza-like illness (fever, asthenia and curvatures) associated with signs of respiratory tract infection. The incidence of hMPV infection is higher in children than in adults. In child pneumonia, hMPV is the third most frequent isolated pathogen (14 % of the subjects), after rhinovirus and RSV. In hospitalized adults, hMPV was detected in 6 to 8% of the subjects with lower respiratory tract and in 4 % of subjects with pneumonia.||Clinical, radiological and biological features, as well as evolution course of hMPV infections have been mainly described in children. Clinical presentation of in adult seems polymorph, ranging from acute bronchitis or exacerbation of COPD to pneumonia. The frequency of viral-bacterial coinfection is unknown. Intensive care unit (ICU) admission may involve almost 1 for 10 patients. Elderly and immunocompromised subjects are probably high-risk subjects.||Currently, treatment of hMPV infections is mainly symptomatic. However, several anti-RSV drugs that are currently in clinical development have demonstrated an activity against other paramyxoviridae in pre-clinical studies. Consequently, it seems necessary to better characterize hMPV infections in adult inpatients: presentation, course profile and risk factors for morbidity and mortality. These data would help clinicians to identify high risk patients, and consequently to choose those who could benefit from coming treatments.||The French hMPV Study is observational prospective multicenter clinical study. The study population includes all consecutive adult inpatients with a community-acquired acute lower respiratory tract infection and a mPCR positive for hMPV on any respiratory sample. The primary objective is to describe the prognosis. The secondary objectives are i) to characterize clinical, radiological and biological features, ii) to describe the hospital course and the rate of ICU transfer; in ICU patients, to describe organ failures and supports, and iii) to describe the viral and/or bacterial coinfections. The primary endpoint is the number of subjects with a poor outcome (defined by the requirement for invasive mechanical ventilation and/or the death during the hospital stay).","Lower Resp Tract Infection|Human Metapneumovirus Infection","No","Observational","March 23, 2018","July 31, 2019",,,,"All",,"18 Years",,,"France",,"400",,
7193,"Unknown status","The purpose of this study is to collect data to support decisions made by BioFire regarding assay development, panel composition, and intended use for the final FilmArray CSI reagent pouch. The study will utilize whole blood and/or plasma obtained from pediatric patients under 18 years of age that present with acute fever.","Systemic Infection","No","Observational","March 21, 2017","February 2018","Observational Study","Other",,"All","17 Years",,,,"United States|United States|United States",,"1500",,
7194,"Completed","This study evaluates the long term effects of E. coli strain Nissle 1917 (EcN-Suspension) probiotic bacteria administration on the number of both, bacterial and viral infections during the first 24 months of infant's life. Half of study participants will receive EcN-Suspension, while the other half will receive placebo. In an additional non-clinical explorative evaluation will furthermore be investigated whether the early intestinal colonization with E.coli strain Nissle 1917 affects the establishment of the intestinal microbiota.","Infections","Accepts Healthy Volunteers","Interventional","October 7, 2015","October 12, 2020","EcN-Suspension|Placebo","Drug|Drug","Phase 3","All","120 Hours",,"Prevention","Parallel Assignment","Germany|Germany|Germany|Germany|Poland|Poland","Randomized","567",,
7195,"Completed","A clinical controlled, randomized and double blind trial that included adult patients (≥18 years) receiving kidney transplantation (KT) at the INCMNSZ.||The intervention group will receive disodium fosfomycin 4 g intravenously in three moments: preoperative of transplant surgery, prior to removal of the urinary catheter and finally prior to removal of ureteral catheter. The control group will receive placebo in the same moments.||Both groups will receive prophylaxis standard for urinary tract infection (UTI), with trimethoprim/sulfamethoxazole 160/800 mg per day. This prophylaxis will be administered once the estimated glomerular filtration rate is greater than 30 mL/min/1.73m2.||The primary objective is to compare the average number of episodes of UTI´s and asymptomatic bacteriuria in both groups after 7 weeks of follow-up. The secondary objectives are to know the incidence of asymptomatic bacteriuria, the incidence of hospitalizations for IVU, the days of hospital stay, the pattern of bacterial resistance, the safety of disodium fosfomycin, and assessment of the function of the graft and rejection rate.","Urinary Tract Infection|Asymptomatic Bacteriuria","No","Interventional","September 7, 2016","November 6, 2017","Fosfomycin disodium|Trimethoprim / Sulfamethoxazole|Intravenous placebo","Drug|Drug|Drug","Phase 4","All",,"18 Years","Prevention","Parallel Assignment","Mexico","Randomized","82",,
7196,"Active, not recruiting","People who inject drugs (PWID) have increased risk of Staphylococcus aureus (S. aureus) colonization, skin and soft tissue infections (SSTI), and systemic infections like septicaemia and endocarditis. International research and data from Malmö needle exchange program (NEP) show a 60 - 70% lifetime SSTI prevalence. Longitudinal colonization pattern of S. aureus and its association with infection frequency among PWID is unknown. Cultures from the anterior nares, throat and perineum are used to indirectly assess S. aureus skin colonization. In PWID 28 - 45% are colonized in the nares, which increases risk of infections. Clinical significance of extra-nasal colonization, and persistent/intermittent colonization is uncertain.||The S. aureus genome can be characterized by whole genome sequencing (WGS). Certain types are associated with abscesses and systemic infections. The infection pattern among PWID is unknown.||S. aureus skin colonization level is decreased by chlorhexidine body wash and nasal mupirocin used as surgical prophylaxis and treatment of furunculosis. To our knowledge, disinfection effect on infections in PWID is not studied. However, the clinical impression is that severe infections have somewhat diminished since the NEP started distributing skin disinfectant tissues.||RESEARCH QUESTIONS||Can repeated skin wash with chlorhexidine decrease infection frequency among PWID?|Is the longitudinal S. aureus colonization pattern associated with infection prevalence among PWID?|Can the risk of S. aureus-infections be predicted by quantification of bacterial level in anterior nares, throat, perineum or skin lesions/eczema?|Can different types of S. aureus be identified, that are associated with colonization or infection among PWID (by WGS)?||METHODS AND TIME PHRAME Malmö NEP was established in 1986, and several studies assessing HIV, hepatitis and sociological questions have been conducted in this setting. In December 2016 continuous inclusion of 100 PWID for the actual study started at Malmö NEP. The study period is estimated to two years, with scientific papers expected for publication.||During the first year of the study, mapping of S. aureus colonization pattern among all study participants is conducted by repeated sampling, clinical evaluation of eczemas, and interviews regarding infections. Every third month samples are collected from nares, throat, perineum and skin lesions. Semi quantification of S. aureus takes place at the microbiological research laboratory at Lund University. BBL CHROMagar Staph aureus-plates are used and incubated in 35oC air for 48h. S. aureus-colonies are identified and quantified manually by pink colour change and Pastorex. MALDI-TOF will be used in unclear cases. Disk-diffusion will be used for resistance determination. Bacterial isolates will be frozen to -70oC for later WGS.||Intervention with chlorhexidine wash starts one year after inclusion for each study subject, and will continue for one additional year. Study participants with S aureus colonization will undergo regular showers with chlorhexidine (intervention group) at the needle exchange. In order to avoid bacterial resistance, muporicin will not be used. During the intervention, cultures, interviews and clinical evaluation will continue.","Intravenous Drug Abuse, S Aureus Colonization","No","Interventional","December 15, 2016","June 30, 2021","Chlorhexidine Topical","Drug","Phase 4","All",,"18 Years","Prevention","Crossover Assignment",,"N/A","61",,
